LON,LAT,EDO,CLAVE,ESTACION,mar-22
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",4.7
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",0.0
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",0.0
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",0.0
-99.369167,17.471111,GRO,MCHGR,"Mochitl·n, Gro.",0.0
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",0.0
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",0.0
-98.735,17.777222,GRO,OLNGR,"Olinal·, Gro.",4.0
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",0.0
-102.123056,17.984444,GRO,PETACALCO,"Petacalco, Gro. SMN*",0.0
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",0.0
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcal, Gro. CFE*",0.0
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",0.0
-99.166111,16.823611,GRO,RMEGR,"RevoluciÛn Mexicana, Gro.",0.0
-100.472778,17.139444,GRO,SJEGR,"San JerÛnimo, Gro.",0.0
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",0.0
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",0.0
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",0.0
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",0.0
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",0.0
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",0.0
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",0.0
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetl·n, Gro.",3.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",0.0
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",0.0
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",0.0
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",0.0
-100.712222,20.0325,GTO,ACNGJ,"Ac·mbaro, Gto.",0.0
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",0.0
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",0.0
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",0.0
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",0.0
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. ProtecciÛn Civil*",0.0
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",0.0
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",0.0
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",0.0
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",0.0
-101.666667,20.616667,GTO,CRMGJ,"Cuer·maro, Gto.",0.0
-100.962778,20.487778,GTO,CRTGJ,"Cort·zar, Gto.",0.0
-100.9,20.95,GTO,CSRGJ,"Cinco SeÒores, Gto.",0.0
-101.6675,21.195556,GTO,CSTGJ,"Los Castillos, Gto.",0.0
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",0.0
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",0.0
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",0.0
-101.244444,20.872222,GTO,ECHGJ,"El ChapÌn, Gto.",0.0
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",0.0
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",0.0
-101.996667,20.800556,GTO,FRIAS,"FrÌas, Gto. ProtecciÛn Civil*",0.0
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",0.0
-101.266111,21.014167,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",1.0
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",0.0
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",0.0
-100.518333,20.145556,GTO,JCRGJ,"JerÈcuaro, Gto.",0.0
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",0.0
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",0.0
-101.693333,21.136389,GTO,LENGJ,"LeÛn, Gto.",0.0
-100.883611,20.398333,GTO,LGVGJ,"Presa la Gavia, Gto.",0.0
-101.358889,20.276111,GTO,LJIGJ,"Las JÌcamas, Gto.",0.0
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",0.0
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",0.0
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. ProtecciÛn Civil*",0.0
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",0.0
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",0.0
-100.878333,21.105,GTO,PNLGJ,"PeÒuelitas, Gto.",0.0
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",0.0
-101.287778,20.867222,GTO,PRSGJ,"La PurÌsima, Gto.",0.0
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",0.0
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",0.0
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",0.0
-100.516667,21.3,GTO,SLPGJ,"San Luis de la Paz, Gto.",0.0
-100.669722,20.055278,GTO,SLSGJ,"SolÌs, Gto.",0.0
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",0.0
-101.016389,20.430833,GTO,SMAGJ,"San Miguel de Allende, Gto.",0.0
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",0.0
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",0.0
-101.3,20.6,GTO,TEMGJ,"TemascatÌo, Gto.",0.0
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",0.0
-100.0925,21.298889,GTO,XICGJ,"Xich˙, Gto.",1.0
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",0.0
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",5.5
-99.36,20.163889,HGO,ENDHD,"EndhÛ, Hgo.",3.0
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",4.1
-98.466111,19.728611,HGO,ITESAAPAN,"ITESA Apan, Hgo. SMN*",18.6
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",0.0
-98.128333,20.135833,HGO,LAGUNA,"La Laguna, Hgo. FENIX*",4.1
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",2.1
-98.757222,20.591667,HGO,LMTHD,"Metztitl·n, Hgo.",0.0
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",0.0
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatl·n, Hgo.",16.8
-98.7475,20.123333,HGO,PACHUCAob,"Observatorio de Pachuca, Hgo. SMN*",2.2
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",4.7
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",0.9
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo GÛmez, Hgo.",0.0
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",0.0
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",0.0
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",0.0
-98.357222,20.084167,HGO,TULANCINGOob,"Observatorio de Tulancingo, Hgo. SMN*",0.3
-98.647222,20.652778,HGO,ZXTHD,"Zacualtip·n, Hgo.",10.0
-103.225278,22.327222,JAL,ACHZC,"Achimec, Jal.",0.0
-102.436944,21.599444,JAL,AJJJL,"Ajoj˙car, Jal.",0.0
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",0.0
-103.446389,20.746667,JAL,BAZJL,"Base AÈrea Zapopan, Jal.",0.0
-104.061111,19.913611,JAL,BBAJL,"Basilio Vadillo, Jal.",0.0
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",0.0
-103.782778,21.831667,JAL,BLNJL,"BolaÒos, Jal.",0.0
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzm·n, Jal. SMN*",0.0
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzm·n, Jal.",0.0
-105.044722,19.498611,JAL,CHAMELA,"Chamela Cuixmala, Jal. SMN*",0.2
-104.555278,19.627778,JAL,CHFJL,"El ChiflÛn, Jal.",0.0
-102.774167,19.287778,JAL,CHLMC,"ConstituciÛn de Apatzing·n, Jal.",0.0
-104.566667,19.233333,JAL,CIHJL,"Cihuatl·n, Jal.",0.0
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotl·n, Jal.",0.0
-105.129722,19.9975,JAL,CPEJL,"CajÛn de PeÒa, Jal.",0.0
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",0.0
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",0.0
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",0.0
-102.85,21.133333,JAL,CUNJL,"La CuÒa, Jal.",0.0
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",0.0
-102.976111,20.681389,JAL,EGCJL,"Ing. ElÌas Gonz·lez Ch·vez, Jal.",0.0
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",0.0
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",0.0
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",0.0
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",0.0
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",0.0
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",0.0
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",0.0
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",0.0
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",0.0
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",0.0
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",0.0
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",0.0
-103.361667,20.583889,JAL,PITJL,"ProtecciÛn a Infraestructura y AtenciÛn a Emergencias, Jal.",0.0
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo ElÌas Ayub, Jal.",0.0
-104.05,20.55,JAL,RAMJL,"RÌo Ameca, Jal.",0.0
-105.133611,19.998611,JAL,RIOTOMATLAN,"RÌo Tomatl·n, Jal. SMN*",0.0
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",0.0
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",0.0
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatl·n 1, Jal. SMN*",0.0
-103.705556,20.908889,JAL,SRSJL,"Manuel M. DiÈguez, Jal.",0.0
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",0.0
-104.320278,20.036111,JAL,TCTJL,"Tacot·n, Jal.",0.0
-103.044167,20.169167,JAL,TIZJL,"Tizap·Ån, Jal. SMN*",0.0
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",0.0
-103.419444,20.4425,JAL,TLAJOMULCO,"Tlajomulco, Jal. SMN*",0.0
-104.370278,19.976111,JAL,TMLJL,"RamÛn Corona Madrigal General, Jal.",0.0
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",0.0
-102.729444,20.395278,JAL,ZULJL,"Zula rÌo, Jal.",0.0
-99.377222,19.377222,MEX,2RSMX,"Dos RÌos, MÈx.",13.0
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, MÈx.",7.0
-98.912222,19.543611,MEX,ATEMX,"Atenco, MÈx.",0.0
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, MÈx. SMN*",3.1
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., MÈx.",12.3
-99.589444,19.775,MEX,BUFMX,"La ConcepciÛn, MÈx.",19.0
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, MÈx.",1.0
-99.52,19.566389,MEX,CCAMX,"Cerro Catedral, MÈx. SMN*",7.1
-99.298611,19.406667,MEX,CDBMX,"CaÌda del Borracho, MÈx.",0.0
-99.298611,19.406667,MEX,CDELBORRACHO,"CaÌda del Borracho, MÈx. SACMEX*",0.0
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, MÈx.",22.4
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, MÈx",0.0
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, MÈx. SACMEX*",0.0
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, MÈx. SACMEX*",6.6
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, MÈx.",0.0
-98.884722,19.483333,MEX,CHPMX,"Chapingo, MÈx.",0.9
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, MÈx.",25.5
-99.304444,19.695,MEX,CNPMX,"La ConcepciÛn, MÈx.",19.0
-99.631667,19.292222,MEX,COBMX,"Observatorio de Toluca, MÈx.",35.7
-100.225,19.178889,MEX,COLMX,"Colorines, MÈx.",0.0
-99.559722,19.884722,MEX,DNXMX,"DanxhÛ, MÈx.",2.0
-99.334444,19.383611,MEX,ELVENADO,"El Venado, MÈx. SACMEX*",7.4
-99.238333,19.453611,MEX,EMOMX,"El Molinito RÌo Hondo, MÈx.",14.8
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, MÈx.",17.0
-98.917222,19.578889,MEX,GRDMX,"La Grande, MÈx.",0.0
-99.250833,19.415833,MEX,HERRADURA,"Herradura, MÈx. UNAM*",4.8
-99.696944,20.046389,MEX,HPNMX,"Huapango, MÈx.",2.5
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, MÈx.",3.0
-99.562778,19.117222,MEX,IXTAPANTONGOCFE,"Ixtapantongo, MÈx. CFE*",0.0
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, MÈx. SMN*",26.4
-99.05,19.633333,MEX,K27MX,"km 27+250, MÈx.",5.5
-100.075833,19.383333,MEX,LBEMX,"Los Berros, MÈx.",0.0
-98.978611,19.357778,MEX,LOSREYES,"Los Reyes, MÈx. UNAM*",4.0
-99.220833,19.477778,MEX,MBLMX,"Molino Blanco, MÈx.",1.0
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, MÈx. UNAM*",17.9
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, MÈx. SMN*",0.3
-99.193611,19.616667,MEX,OBSMX,"San MartÌn Obispo, MÈx.",0.0
-99.420833,18.990833,MEX,OCUMX,"Ocuil·n de Arteaga, MÈx",2.0
-99.254722,19.429722,MEX,PALMASDF,"Palmas, MÈx. SACMEX*",7.1
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, MÈx.",7.6
-99.025,19.65,MEX,PCCMX,"Planta Chiconautla 2, MÈx.",7.9
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, MÈx.",7.0
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, MÈx.",0.0
-99.728333,18.928333,MEX,PDZMX,"Porfirio DÌaz, MÈx.",20.0
-99.790278,19.829167,MEX,PFBMX,"Francisco JosÈ Trinidad Fabela, MÈx.",2.0
-99.775,19.461667,MEX,PIRMX,"Ignacio RamÌrez, MÈx.",0.0
-99.248889,19.429444,MEX,PLMMX,"Palmas, MÈx.",7.1
-99.260833,19.526944,MEX,PMDMX,"MadÌn, MÈx.",25.5
-99.739722,20.124167,MEX,PMNMX,"El Molino, MÈx.",1.5
-99.864444,20.038611,MEX,PNDMX,"—adÛ, MÈx.",4.0
-99.268056,19.524444,MEX,PREMX,"Presa MadÌçn, MÈx. SMN*",15.2
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, MÈx.",15.0
-99.603333,19.213333,MEX,RECMX,"RectorÌa, MÈx.",22.1
-98.911111,19.530556,MEX,SADMX,"San AndrÈs, MÈx.",0.5
-99.704722,19.465833,MEX,SBBMX,"JosÈ Antonio Alzate, MÈx.",13.0
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, MÈx.",17.9
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, MÈx.",3.8
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, MÈx.",4.0
-99.8,19.633333,MEX,SMLMX,"Santa MarÌa del Llano, MÈx.",21.0
-99.285,19.574444,MEX,SNJMX,"San Juan, MÈx",0.0
-98.858611,19.644722,MEX,SNLMX,"San Lucas, MÈx",9.4
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, MÈx.",2.5
-99.935833,18.931389,MEX,TESMX,"Texcaltitl·n, MÈx.",0.0
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, MÈx.",0.7
-100.022778,19.904444,MEX,TM2MX,"Temascalcingo, MÈx.*",0.0
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, MÈx. SMN*",33.6
-99.283333,19.453889,MEX,TOTMX,"Totolica, MÈx",13.2
-99.961389,19.660833,MEX,TPTMX,"San AndrÈs Tepetitl·n, MÈx.",14.0
-99.6125,19.429167,MEX,TROMX,"Trojes, MÈx.",1.0
-99.283056,19.4525,MEX,TTLMX,"Totolica hidromÈtrica, MÈx.",15.5
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, MÈx",6.0
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, MÈx.",3.0
-99.213611,19.510833,MEX,VASOCRISTO,"Vaso de Cristo, MÈx. SACMEX*",3.1
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, MÈx.",0.0
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, MÈx.",3.1
-99.334167,19.382222,MEX,VNDMX,"El Venado, MÈx.",7.4
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, MÈx.",0.0
-100.608889,19.579722,MICH,AGOMC,"Agostitl·n, Mich.",0.0
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",0.0
-102.371111,19.083056,MICH,APTMC,"Apatzing·n, Mich.",0.0
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",0.0
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",0.0
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",0.0
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",1.0
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",0.0
-101.259167,19.629722,MICH,COIMC,"CoÌntzio, Mich.",2.0
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",0.0
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",0.0
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",4.1
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",0.0
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",0.0
-102.601944,19.958333,MICH,JARMC,"Jaripo, Mich.",0.0
-101.626667,20.248889,MICH,LANMC,"Los ¡ngeles, Mich.",0.0
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",6.0
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",0.0
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",0.0
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",0.0
-102.2,18.8,MICH,LPSMC,"La PastorÌa, Mich.",0.0
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",0.0
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",7.5
-101.461389,20.323333,MICH,MKZMC,"Markazuza, Mich. SGT*",0.0
-100.873611,19.829167,MICH,MLPMC,"MalpaÌs, Mich.",0.0
-101.2,19.7,MICH,MNOMC,"Morelia Norte, Mich.",2.9
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",0.0
-101.176111,19.688611,MICH,MORMC,"Observatorio de Morelia, Mich.",2.5
-100.879167,19.835556,MICH,MPSMC,"MalpaÌs, Mich. SGT*",1.3
-100.439167,19.890833,MICH,MRVMC,"MaravatÌo, Mich.",11.0
-102.325,19.964167,MICH,ORAMC,"Orandino, Mich.",0.0
-101.05,19.49,MICH,PDBMC,"Planta de Bombeo, Mich.",1.0
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",0.0
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",0.0
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",0.0
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",0.0
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",0.0
-102.4,20.1,MICH,SSIMC,"San SimÛn, Mich.",0.0
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",0.0
-100.229167,20.000556,MICH,TEPUXTEPECF,"Tepuxtepec, Mich. FENIX*",0.0
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",3.4
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",0.0
-102.079167,19.42,MICH,URUAPAN,"Uruapan, Mich. SMN*",0.0
-102.180278,18.048333,MICH,VILMC,"JosÈ MarÌa Morelos y PavÛn, Mich.",0.0
-101.45,19.55,MICH,VJIMC,"Villa JimÈnez, Mich.",0.0
-102.242222,20.339444,MICH,YURMC,"YurÈcuaro, Mich.",0.0
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",0.0
-102.316667,19.983333,MICH,ZAMORAob,"Observatorio de Zamora, Mich. SMN*",0.0
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",0.0
-101.931944,18.921111,MICH,ZICMC,"Zicuir·n, Mich.",0.0
-100.828611,19.860278,MICH,ZINMC,"ZinapÈcuaro, Mich.",0.0
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",0.0
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",0.0
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",0.0
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",4.5
-99.463611,18.68,MOR,APAMR,"Apacingo, Mor.",0.0
-98.891389,18.931111,MOR,ATBMR,"Atlatlahuacan Bachillerato, Mor.",0.0
-98.928056,18.948889,MOR,ATLMR,"Atlatlahucan, Mor.",0.0
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",6.0
-98.714444,18.583056,MOR,CAYMR,"Cayehuacan, Mor.",0.0
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",8.5
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",20.5
-99.324722,18.862778,MOR,CUNMR,"Cuentepec, Mor.",0.0
-98.954444,18.817778,MOR,CUSMR,"Cuautla SMN, Mor.",10.6
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",0.0
-98.786667,18.690556,MOR,ELPMR,"El PeÒÛn, Mor.",0.0
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",0.0
-99.180278,18.573889,MOR,HIGMR,"HiguerÛn, Mor.",2.3
-99.424167,18.608333,MOR,HUAMR,"Huajintl·n, Mor.",0.0
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",0.0
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",43.3
-99.025,18.441389,MOR,HUTMR,"Huautla, Mor.",0.0
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",0.0
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",0.4
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",0.0
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",0.0
-99.4,18.7,MOR,MIAMR,"Miacatl·n, Mor.",0.0
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",2.0
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",0.0
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",0.0
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",0.0
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",24.8
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",0.0
-99.433333,18.8675,MOR,PAPMR,"Palpan, Mor.",0.0
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",0.0
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",32.4
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",0.0
-98.936111,18.541389,MOR,SHUAUTLA,"Sierra de Huautla, Mor. SMN*",0.0
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",22.8
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",0.0
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",1.0
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",0.0
-98.710278,18.876389,MOR,TETMR,"Tetela del Volc·n, Mor.",0.0
-99.103889,18.794167,MOR,TICMR,"Ticum·n, Mor.",2.5
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",0.5
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",0.0
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",0.0
-98.9,18.9,MOR,TLYMR,"Tlayacapan, Mor.",0.0
-99.241667,19.054167,MOR,TMAMR,"Tres MarÌas, Mor.",3.5
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",0.0
-99.093889,18.705833,MOR,TMPMR,"Temilpa, Mor.",0.0
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",0.0
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",3.0
-99.072778,18.971389,MOR,TPZMR,"Tepoztl·n, Mor.",0.0
-99.250278,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",0.0
-99.248611,19.050556,MOR,TRESMARIAS,"Tres MarÌas, Mor. SMN*",4.6
-99.383611,18.73,MOR,VIAMR,"Vista Alegre, Mor.",0.0
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",0.0
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",0.0
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",1.2
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",0.0
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",0.0
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",0.0
-105.383333,22.466389,NAY,ACAPONETA,"Acaponeta, Nay. SMN*",0.0
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",0.0
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",0.0
-104.450833,21.428333,NAY,CJNNR,"Leonardo RodrÌguez Alcaine, Nay.",0.0
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",0.0
-104.516944,22.250833,NAY,JMANR,"Jes˙s MarÌa, Nay.",0.0
