LON,LAT,EDO,CLAVE,ESTACION,may-22
-98.773333,22.003611,SLP,TMISL,"Observatorio de TamuÌn, S.L.P.",6.9
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",4.8
-99.146111,21.8225,SLP,TNCSL,"TanchachÌn, S.L.P.",0
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",0
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",0
-108.937778,27.021667,SON,ALMSO,"¡lamos, Son.",0
-111.733333,30.716667,SON,ALTSO,"Observatorio de Altar, Son.",0
-109.8925,27.8225,SON,AOBSO,"¡lvaro ObregÛn, Son.",0
-109.106667,27.226111,SON,ARCSO,"Adolfo RuÌz CortÌnes, Son.",0
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",0
-110.92,29.076667,SON,ARLSO,"Abelardo RodrÌguez Luj·n, Son.",0
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",0
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",0
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",0
-108.860833,27.421667,SON,BICSO,"Bicentenario, Son. SGT*",0
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",0
-111.516389,30.873333,SON,CHTSO,"CuauhtÈmoc, Son.",0
-110.736389,29.472222,SON,CJNSO,"El CajÛn, Son.",0
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",0
-109.938056,27.5,SON,COBSO,"Observatorio de Ciudad ObregÛn, Son.",0
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",0
-110.8,27.95,SON,EMPALMEob,"Observatorio de Empalme, Son. SMN*",0.2
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",0
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",0
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0
-109.378889,30.437778,SON,LCDSO,"L·zaro C·rdenas, Son.",0
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",0
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",0
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",0
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",0
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",0
-109.930556,27.372222,SON,OBOSO,"Observatorio Cd. ObregÛn, Son. SMN*",0
-110.706111,29.229722,SON,ORGSO,"El OrÈgano, Son.",0
-109.083333,29.433333,SON,PDNSO,"Paso N·cori, Son.",0
-109.642222,28.976667,SON,PECSO,"Plutarco ElÌas Calles, Son.",0
-113.304722,31.68,SON,PINACATE,"El Pinacate, Son. SMN*",0
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",0
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto PeÒasco, Son.",0
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",0
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",0
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",0
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",0
-114.783333,32.483333,SON,SLCSO,"San Luis RÌo Colorado, Son.",0
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",0
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",0
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",0
-110.289722,27.643611,SON,VCMSO,"VÌcam, Son.",0
-108.927778,28.371389,SON,YCRSO,"YÈcora, Son.",0
-92.426667,17.8125,TAB,BALANCAN,"Balanc·n, Tab. ProtecciÛn Civil*",169.8
-91.535,17.756667,TAB,BALANCANHM,"Balanc·n, Tab. SGT*",101.3
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",133.3
-93.376389,18.001111,TAB,CARTB,"C·rdenas, Tab.",89.6
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",105.9
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",59.3
-93,17.975,TAB,GONTB,"Gonz·lez, Tab.",129.3
-93.066667,17.966667,TAB,GONZALEZ,"Gonz·lez, Tab. SGT*",118
-93.01,17.86,TAB,LALAGARTERA,"La Lagartera, Tab. SGT*",53.9
-92.92,17.75,TAB,LOSAGAVES,"Los Agaves, Tab. SGT*",83.2
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",142.2
-92.6,17.766667,TAB,MACUSPANAHM,"Macuspana, Tab. SGT*",133.9
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",105.9
-92.75,17.380556,TAB,OXOTB,"Oxolot·n, Tab.",167.4
-93.33,18.42,TAB,PARAISO,"ParaÌso, Tab. SMN*",30.25
-93.390278,17.769167,TAB,PAREDON,"ParedÛn HC, Tab. SGT*",152
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",89.7
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",84.5
-93.383333,17.815278,TAB,PTESOLIDARIDAD,"Puente Solidaridad, Tab. SGT*",240.4
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",131
-93.283333,18,TAB,SAMARIA,"Samaria, Tab. SGT*",117.5
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",86.7
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",212.7
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",224.8
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",85.7
-93.02,18.25,TAB,TECOLUTA,"Tecoluta, Tab. SGT*",56.01
-92.333889,17.840556,TAB,TEPETITAN,"Tepetit·n, Tab. SGT*",155.1
-98.370556,24.046667,TAMPS,ABASOLO,"Abasolo, Tamps. SGT*",0
-98.39,24.065556,TAMPS,ABSTP,"Abasolo, Tamps.",0
-99.148889,22.986944,TAMPS,AHLTP,"Ahualulco, Tamps.",18.8
-97.926944,22.386111,TAMPS,BALTP,"Bombas Altamira, Tamps.",18.7
-99.215278,24.103333,TAMPS,BARRETALI,"Barretal Uno, Tamps. SGT*",7.2
-99.123056,24.080556,TAMPS,BR1TP,"El Barretal Uno, Tamps.",30
-99.215,24.1025,TAMPS,BRRTP,"El Barretal, Tamps.",7.4
-97.876111,22.238333,TAMPS,BTCHAIREL,"Boca Toma Chairel, Tamps. SGT*",0
-97.772222,23.051944,TAMPS,BTORDO,"Barra del Tordo, Tamps. SMN*",2.8
-98.5975,26.238056,TAMPS,CDOTP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",139.7
-99.92,22.58,TAMPS,CIUDADMANTE,"Ciudad Mante, Tamps. SMN*",2
-98.8,26.25,TAMPS,CMGTP,"S-J-2-11 Camargo, Tamps.",134.6
-99.148611,26.430556,TAMPS,CMRTP,"Mier, Tamps.",106.7
-98.814167,25.030833,TAMPS,CNDTP,"C·ndido Aguilar, Tamps.",0
-97.817778,25.966389,TAMPS,CONTP,"Control, Tamps.",71.9
-98.936389,23.937778,TAMPS,CORONA,"Corona, Tamps. SGT*",3.7
-98.935833,23.939167,TAMPS,CORTP,"Corona, Tamps.",3.7
-99.166667,23.716667,TAMPS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",42.9
-99.1875,23.730278,TAMPS,CVTTP,"Ciudad Victoria, Tamps.",55.3
-98.691667,22.605,TAMPS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",1.2
-98.158333,24.843889,TAMPS,FDOTP,"San Fernando, Tamps.",5.5
-99.154722,23.046667,TAMPS,GOMEZFARIAS,"GÛmez FarÌas, Tamps. SGT*",38.4
-98.405278,22.798611,TAMPS,GONZALEZTP,"Gonz·lez, Tamps. SGT*",2.6
-99.375278,23.4075,TAMPS,JAUMAVE,"Jaumave, Tamps. SMN*",3.4
-97.953333,23.166389,TAMPS,LAETP,"La Esperanza, Tamps.",47.1
-99.548333,26.816944,TAMPS,LASTORTILLASC,"Las Tortillas RÌo Salado, Tamps. CILA*",40.8
-99.233611,26.408889,TAMPS,LBLTP,"Derivadora Las Blancas, Tamps.",104
-99.120556,22.852778,TAMPS,LSRTP,"La Servilleta, Tamps.",0.53
-99.551111,24.566667,TAMPS,MAGTP,"Magueyes, Tamps.",11.5
-99.546944,24.570278,TAMPS,MAGUEYES,"Magueyes, Tamps. SGT*",9.9
-97.522778,25.833333,TAMPS,MATTP,"Matamoros, Tamps.",135.3
-97.844167,22.283889,TAMPS,MDRTP,"Madero, Tamps.",0.1
-98.586389,25.1175,TAMPS,MENTP,"Mendez, Tamps.",0
-99.040833,26.374167,TAMPS,MGATP,"S-J-1-2 Miguel Alem·n, Tamps.",127
-98.916111,26.242222,TAMPS,MGOTP,"Marte R. GÛmez, Tamps.",68.7
-98.705556,22.795833,TAMPS,MGSTP,"MagiscatzÌn Dos, Tamps.",2.31
-99.434444,24.2525,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",19
-98.925556,26.204722,TAMPS,MRGTP,"Marte Rodolfo GÛmez, Tamps.",68.7
-99.53,27.44,TAMPS,NUEVOLAREDO,"Nuevo Laredo, Tamps. SGT*",35.75
-98.633889,22.494444,TAMPS,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",3.2
-99.490278,27.495556,TAMPS,NVLTP,"Nuevo Laredo, Tamps.",35.8
-98.901944,24.041389,TAMPS,PADILLA,"Padilla, Tamps. SGT*",7.5
-98.9,24.05,TAMPS,PADTP,"Padilla, Tamps.",7.5
-97.8,25.8,TAMPS,PANTP,"Pueblo An·huac, Tamps.",101.6
-98.745833,23.726667,TAMPS,PDMTP,"Paso de Molina, Tamps.",0.02
-98.867778,24.115,TAMPS,PILON,"PilÛn, Tamps. SGT*",2.1
-99.019167,24.208056,TAMPS,PILTP,"PilÛn, Tamps.",2.3
-99.555833,24.2475,TAMPS,PJMTP,"Pedro JosÈ MÈndez, Tamps.",35.9
-99.219444,26.406111,TAMPS,PLASBLANCAS,"Presa Las Blancas, Tamps. SGT*",119.75
-99.5975,24.184167,TAMPS,PTODEVALLES,"Puerto de Valles, Tamps. SGT*",19.4
-98.666667,23.961389,TAMPS,PVGUERRERO,"Presa Vicente Guerrero, Tamps. SGT*",3.4
-99.583333,24.183333,TAMPS,PVLTP,"Puerto de Valles, Tamps.",19.3
-99.026111,22.843056,TAMPS,RFRTP,"RÌo FrÌo, Tamps.",12.5
-98,25.966667,TAMPS,RIBTP,"RÌo Bravo, Tamps.",48.3
-97.991944,23.259444,TAMPS,RSPTP,"Rep˙blica EspaÒola, Tamps.",25.6
-98.285833,26.079722,TAMPS,RYATP,"S-J-3-42 Reynosa, Tamps.",117
-98.883333,26.166667,TAMPS,RYNTP,"S-J-2-9 Reynosa, Tamps.",141
-98.838333,26.311111,TAMPS,SANJUAN2,"San Juan, Tamps. SGT*",97.85
-99.093056,23.031389,TAMPS,SBNTP,"Sabinas, Tamps.",42.6
-98.869444,22.784444,TAMPS,SDATP,"Saca de Agua, Tamps.",11.4
-98.787222,23.083611,TAMPS,SGBTP,"San Gabriel, Tamps.",2.2
-98.208889,23.762222,TAMPS,SLMTP,"Observatorio de Soto la Marina, Tamps.",0.2
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",0
-98.574722,25.135556,TAMPS,SNLORENZO,"San Lorenzo, Tamps. SGT*",4.6
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",65.1
-97.876111,22.238333,TAMPS,TMPTP,"Tampico, Tamps.",6.6
-98.422778,22.423889,TAMPS,TMSTP,"TamesÌ, Tamps.",0
-97.804167,25.906111,TAMPS,VCATP,"Villa C·rdenas, Tamps.",139.2
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",3
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",64.01
-99.551111,24.566667,TAMPS,VSMTP,"Victoria San Marcos, Tamps.",46.9
-98.131111,19.428611,TLAX,APITL,"Apizaco, Tlax.",50.01
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",36.4
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",22.9
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",5.11
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",7.01
-98.032222,19.140833,TLAX,MALINCHEII,"La Malinche 2, Tlax. SMN*",0.4
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",93
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",35.5
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",78.8
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",58.55
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",48.11
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",16.04
-96.583333,19.495278,VER,ACTOPANVER,"Actopan, Ver. SGT*",67.8
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",123.33
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",40.01
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",20
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",9.52
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",178.43
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",37.01
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",36.55
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",68.03
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",113.2
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",30.03
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",11.7
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",25.21
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",0
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",88.36
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",26.93
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",99.9
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",6.85
-96.647222,19.320278,VER,CRRVC,"Carrizal, Ver.",19.5
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",80.72
-96.666389,19.361667,VER,CUMVC,"La Cumbre, Ver.",76.5
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",45.97
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",0
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",57.22
-96.9975,18.897778,VER,FORVC,"FortÌn, Ver.",10
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",70.01
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",0.8
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",2.6
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",20.2
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",4
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",25.63
-96.884444,19.604722,VER,INCVC,"Ingenio ConcepciÛn, Ver.",4.52
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",1.4
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",77
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",32.01
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",94.2
-97.3,19.816667,VER,JLNVC,"Jalacingo, Ver.",20
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",46.62
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",24.62
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",89.02
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",119.5
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",14
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",27.02
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",8.01
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",129.5
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",22.3
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",18.9
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",15.02
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",11
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",103.93
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",11.7
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",25.14
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",0
-97.1,18.85,VER,ORIZABAob,"Observatorio de Orizaba, Ver. SMN*",27.2
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",43.29
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",71.5
-96.918056,19.48,VER,PAVVC,"Pacho Viejo, Ver.",15.24
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",138.52
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",9.5
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",0.26
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",2.07
-96.979722,19.588611,VER,PILVC,"Piletas, Ver.",56.9
-98.176667,22.06,VER,PNCVC,"P·nuco, Ver.",0
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",15.8
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",0
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",16
-98.356667,21.297778,VER,PSNVC,"PlatÛn S·nchez, Ver.",0
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",7
-96.704444,18.821944,VER,PTEAUTOPISTA,"Puente de la Autopista, Ver. SGT*",127.5
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",219
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",40.7
-96.713889,20.157778,VER,RAUVC,"El Raudal, Ver.",4
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",50.5
-96.921389,19.578611,VER,SEDVC,"SedeÒo, Ver.",6.53
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",64.9
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",20.14
-96.130556,19.085833,VER,SJNVC,"San JosÈ Novillero, Ver.",68.2
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",114
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",72.3
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",45
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",21.4
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",103
-97.125278,18.579722,VER,TLQVC,"Tlaquilpa, Ver.",10.31
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",65
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",0
-96.916667,19.811111,VER,TNCVC,"Tenochtitl·n, Ver.",10
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",36.92
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",24.23
-98.153056,21.039722,VER,TRRVC,"Terrerillos, Ver.",8.8
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",0.02
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",91.01
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",30.14
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",38
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",22.32
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",6.24
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",14.63
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",8.54
-96.871667,19.511667,VER,XOLVC,Xalapa Olmos,9.61
-96.915556,19.565833,VER,XREVC,"Xalapa RevoluciÛn, Ver.",3.62
-96.894444,19.555833,VER,XSUVC,"Xalapa Sumidero, Ver.",6.52
-96.777778,19.863889,VER,YECVC,"Yecuatla, Ver.",11.8
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",9
-89.681111,20.649444,YUC,ABAYC,"Abal·, Yuc.",14
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",76
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",202
-90.3825,20.858056,YUC,CELYC,"Celest˙n, Yuc. SMN*",69.2
-89.657222,20.983611,YUC,CHMR_MERIDA,"Centro HidrometeorolÛgico Regional MÈrida, Yuc. SMN*",31.2
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",78.1
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",45.1
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",29.1
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",23.4
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",42.21
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",8.23
-89.4375,21.105556,YUC,MOCYC,"Mococh·, Yuc.",63.6
-89.291667,21.094167,YUC,MTOYC,"Motul, Yuc.",38.7
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",51.52
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",151
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",143.02
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",18.1
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",22
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",142.5
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",115.2
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",79.7
-87.988889,21.161389,YUC,TIZIMIN,"TizimÌn, Yuc. SMN*",3.4
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",25.31
-89.047222,20.030278,YUC,TNTYC,"TantaquÌn, Yuc. SMN*",2.25
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",48.62
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",20.93
-102.953333,22.824167,ZAC,BTEZC,"RamÛn LÛpez Velarde, Zac.",0
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",5
-101.389167,24.621389,ZAC,CORZC,"ConcepciÛn del Oro, Zac.",2
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",0.61
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",6.52
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n, Zac.",15.8
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",0.4
-103.093333,22.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",9.02
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",8.25
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",3.01
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",1
-103.114167,21.404722,ZAC,JCHZC,"Juchipila, Zac.",0.6
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",1.58
-103.6025,22.686111,ZAC,LAFLORIDA,"La Florida, Zac. SMN*",0.8
-102.566944,22.778889,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",0.81
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",5.02
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",4.7
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",1.42
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",2.1
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",0
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",11.81
-103.443056,24.287222,ZAC,MGAZC,"Miguel Auza, Zac.",1.01
-103.363889,21.2125,ZAC,MORZC,"Mezquital del Oro, Zac.",13.5
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",1.4
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",14.56
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",1.4
-101.399167,22.1175,ZAC,PINZC,"Pino Su·rez, Zac.",0
-102.903611,21.711111,ZAC,PMOZC,"Los MoraleÒos, Zac.",1.03
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",0.03
-102.884444,24.322222,ZAC,SFOZC,"San Francisco, Zac.",0.03
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",0.04
-103.636667,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",2.3
-103.495833,22.326667,ZAC,STEZC,"Independencia Nacional, Zac.",1.32
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",0.06
-102.864167,22.120556,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",0
-103.879722,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",13.03
-103.461944,21.468611,ZAC,TGOZC,"Te˙l de Gonz·lez Ortega, Zac.",3.33
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",11.04
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",2.31
-102.344167,23.288611,ZAC,VCOZC,"Villa de Cos, Zac.",0
-103.3375,21.588889,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",16
-102.576667,22.761389,ZAC,ZACZC,"Zacatecas, Zac.",1.56
